episode,timestep,reward
0,0,-233.132982556265
1,512,-62554.89309751681
2,1024,-28716.593752734887
3,1536,-2054.187046003834
4,2048,6.8684990512104775
5,2560,12.934637847757664
6,3072,16.203355503509908
7,3584,17.143295967992177
8,4096,13.476420208291021
9,4608,12.82232566604814
10,5120,23.574492727490984
11,5632,20.200283158333047
12,6144,23.465283228451376
13,6656,24.861290694269364
14,7168,20.03845736590969
15,7680,24.240101186511506
16,8192,27.561148033241853
17,8704,19.044806482321366
18,9216,32.06729794909402
19,9728,29.304202911636562
20,10240,21.174094743039195
21,10752,27.652478155044097
22,11264,27.137251125434823
23,11776,23.20553987482339
24,12288,23.39425265634855
25,12800,19.441053188560925
26,13312,26.041570046530282
27,13824,21.80608177359949
28,14336,28.055499700856743
29,14848,33.82746482685154
30,15360,23.763960660246372
31,15872,29.06782749057038
32,16384,24.649508681805912
33,16896,30.091476205503717
34,17408,22.81161100005787
35,17920,27.23388510367136
36,18432,25.812247777740332
37,18944,21.761403795396316
38,19456,28.64191128933832
39,19968,26.47986339335751
40,20480,23.74032079371591
41,20992,22.297149413268794
42,21504,23.74767566939391
43,22016,33.392887604748
44,22528,27.645734421205
45,23040,26.636757983870098
46,23552,28.76688756797815
47,24064,28.26321189077542
48,24576,24.78091851179353
49,25088,29.795716858557455
50,25600,30.60294854048011
51,26112,25.408672300761683
52,26624,26.343048535541833
53,27136,24.200609311056173
54,27648,28.844580034064087
55,28160,30.972971152335695
56,28672,29.494264920339955
57,29184,30.733031924674837
58,29696,26.448294016575648
59,30208,31.47553798014201
60,30720,23.272827336751163
61,31232,35.78443110872651
62,31744,27.690293044024653
63,32256,21.502914263429354
64,32768,32.219053660663825
65,33280,29.372752194346774
66,33792,28.965790705145483
67,34304,32.44362249654057
68,34816,38.42394176439271
69,35328,27.586391431336306
70,35840,30.544927404327222
71,36352,28.194956007371
72,36864,26.980275434168686
73,37376,32.89998463832606
74,37888,24.332035235241896
75,38400,27.436005330607014
76,38912,30.255846995590986
77,39424,26.45468625710107
78,39936,35.04775320220907
79,40448,35.29547505340751
80,40960,29.33985018533848
81,41472,30.316033838241992
82,41984,29.93802902353025
83,42496,36.46772766503189
84,43008,30.371075217632622
85,43520,35.84981415809276
86,44032,29.079860292144446
87,44544,37.54080925689522
88,45056,29.043509441509144
89,45568,34.506994688210156
90,46080,28.701697113603895
91,46592,31.507453538724892
92,47104,30.70127565689565
93,47616,33.731101924326495
94,48128,31.011610199537134
95,48640,31.936651831902847
96,49152,33.06431116890343
97,49664,32.50425437539221
98,50176,31.03859620364687
99,50688,26.97041374778425
100,51200,31.289695918610708
101,51712,30.92144960703184
102,52224,32.320080709886575
103,52736,31.83440230706047
104,53248,32.72573911456803
105,53760,34.53924704028269
106,54272,29.717049818728373
107,54784,32.7593266212999
108,55296,31.531590506836444
109,55808,30.359322038291303
110,56320,29.25803316435569
111,56832,31.64110643930134
112,57344,34.05453057268957
113,57856,33.44175333628662
114,58368,30.922605174514704
115,58880,31.82623964060296
116,59392,30.84867996099845
117,59904,34.51439599192507
118,60416,37.611938346751785
119,60928,34.33103167210948
120,61440,33.77202949748869
121,61952,32.12947534617744
122,62464,29.24131720606672
123,62976,32.988044610758976
124,63488,35.78840233220497
125,64000,28.945006409512274
126,64512,30.481976589644276
127,65024,30.28235130253048
128,65536,28.718084297340095
129,66048,34.19174185257549
130,66560,30.195490165121054
131,67072,34.938843248798776
132,67584,32.3659732499199
133,68096,30.217676505534254
134,68608,40.977471251293096
135,69120,31.369917255956818
136,69632,37.87095009103718
137,70144,33.05241060636144
138,70656,35.24247199777938
139,71168,29.910161888079397
140,71680,28.197706764283335
141,72192,32.79694264670654
142,72704,29.1267199701005
143,73216,28.320452335976604
144,73728,24.450395969943553
145,74240,30.847653269083704
146,74752,39.288809368325516
147,75264,29.859550710093284
148,75776,36.004302027515116
149,76288,40.78568304261555
150,76800,39.69505750271129
151,77312,29.61148768540219
152,77824,32.77808405246788
153,78336,35.314974262309285
154,78848,33.15028337264975
155,79360,36.32197627411985
156,79872,37.11346695280976
157,80384,35.84628189913185
158,80896,30.03514432478934
159,81408,33.87947825724844
160,81920,37.47930184860519
161,82432,29.36815529242169
162,82944,28.04222535643362
163,83456,40.63013055134923
164,83968,32.17890442454294
165,84480,35.934225563837394
166,84992,34.5214057124054
167,85504,32.66836125659721
168,86016,36.793089659229004
169,86528,34.02084864026626
170,87040,34.86440403273612
171,87552,38.65955425477654
172,88064,37.03991264632382
173,88576,32.81710754274648
174,89088,32.15868928790156
175,89600,38.18206784640414
176,90112,35.76501223448762
177,90624,33.394763702441416
178,91136,28.916792182836296
179,91648,33.86529378199724
180,92160,34.09047710409163
181,92672,34.11901112189799
182,93184,26.860654745438683
183,93696,23.977084945102963
184,94208,30.545828412099254
185,94720,42.61367505180885
186,95232,32.87892885515866
187,95744,36.93191735814873
188,96256,34.350015104049625
189,96768,36.846171915971894
190,97280,39.66668185093656
191,97792,34.069768898502254
192,98304,31.875818170811367
193,98816,33.46510141599922
194,99328,36.449937586953716
195,99840,29.37429398092681
196,100352,38.77557116219915
197,100864,31.61887969588598
198,101376,34.60245155160741
199,101888,34.93491278503413
200,102400,36.10784130527531
201,102912,31.104270683078138
202,103424,30.590145383415223
203,103936,38.162111600690245
204,104448,34.36402464899799
205,104960,33.03856519968913
206,105472,35.697848623069056
207,105984,35.636197581712054
208,106496,36.09268375230765
209,107008,33.20085857584504
210,107520,39.316960480628474
211,108032,34.73695492755949
212,108544,40.48631305564305
213,109056,32.741064608011314
214,109568,36.178102907805076
215,110080,41.479480695387714
216,110592,35.29651667815498
217,111104,34.67232238483259
218,111616,42.17364975645249
219,112128,33.81099998991802
220,112640,33.720786056059865
221,113152,29.784407692377748
222,113664,35.075421893755475
223,114176,43.712549985916496
224,114688,37.84428708662122
225,115200,38.891956246554
226,115712,31.002913331648834
227,116224,42.619344921887524
228,116736,32.77189927045928
229,117248,31.718513321030038
230,117760,32.468183273960186
231,118272,36.11063249696114
232,118784,43.01224975916272
233,119296,38.182614558743964
234,119808,35.88933949427785
235,120320,38.006640617926564
236,120832,41.18854464642744
237,121344,36.859475310074984
238,121856,30.522415203801803
239,122368,36.921965845257354
240,122880,38.87819548717924
241,123392,34.15000253324477
242,123904,37.68529762854084
243,124416,36.7714303485905
244,124928,31.99423708877046
245,125440,33.82256918044939
246,125952,36.48585595460133
247,126464,35.96343537529973
248,126976,31.02910438028154
249,127488,29.575845298669623
250,128000,38.188576496803165
251,128512,34.408060864852835
252,129024,40.1148625282861
253,129536,38.838611409437014
254,130048,34.470621503637965
255,130560,39.66438642316703
256,131072,27.47027509573949
257,131584,37.58764439047659
258,132096,29.773614030026895
259,132608,36.937062599403795
260,133120,32.84402886821097
261,133632,36.27728600714308
262,134144,35.25528729819346
263,134656,30.332338779459114
264,135168,32.17834631743867
265,135680,40.93599490961618
266,136192,31.471584333006927
267,136704,34.522114119097
268,137216,38.12128149027625
269,137728,31.38544968403289
270,138240,33.23290474148475
271,138752,29.46954228239301
272,139264,32.760308839399784
273,139776,30.556826173820202
274,140288,36.47185726259428
275,140800,36.094896118924595
276,141312,29.63486103787746
277,141824,34.20887645420641
278,142336,33.43360159807206
279,142848,37.54497832354982
280,143360,37.05852262864407
281,143872,36.284895904732785
282,144384,30.887753171612022
283,144896,30.45089236568862
284,145408,38.19334250480607
285,145920,38.49611022868252
286,146432,37.72827368560576
287,146944,37.569835331139366
288,147456,32.30362494934362
289,147968,37.30081895584162
290,148480,34.9395485306891
291,148992,32.875063705599544
292,149504,31.94202101524202
293,150016,33.85372708088999
294,150528,31.34676956301515
295,151040,29.113704954694743
296,151552,33.85017255517665
297,152064,37.6642934007632
298,152576,36.82710468607273
299,153088,36.9068411801908
300,153600,41.400621656931854
301,154112,39.14757408623401
302,154624,36.145064503559375
303,155136,36.65176873280118
304,155648,34.868436043704875
305,156160,31.030731191277486
306,156672,35.39936595860233
307,157184,33.376038697623954
308,157696,35.93206599293694
309,158208,35.08714073491134
310,158720,38.82609044003121
311,159232,31.21789615304662
312,159744,31.680184231631973
313,160256,37.97883579574386
314,160768,33.53976677962924
