episode,timestep,reward
0,0,-49384.35211684111
1,512,-469.2494071469261
2,1024,-12.88871889558106
3,1536,3.1422652029030846
4,2048,8.835706434988486
5,2560,-80.3743995134772
6,3072,-4.386415703370758
7,3584,9.915058265104879
8,4096,19.085666466915402
9,4608,16.466011252976546
