date,net_profit,income_da,income_rt,cost_degradation
2022-03-26,202.3879695470641,84.70109334905271,136.66054215902167,18.973665961010276
2022-03-27,164.62059770708845,126.86628703496048,72.75431067212796,35.0
2022-03-28,424.85970782694307,152.07480953421384,330.2848982927292,57.5
2022-03-29,778.724992242923,59.79623428770647,778.4287579552165,59.5
2022-03-30,400.11384743809367,-23.232564542936395,458.3464119810301,35.0
2022-03-31,290.37087060695063,40.734830154849064,294.5833723741221,44.94733192202056
2022-04-01,448.6771884710687,96.39867930841238,412.2785091626563,60.0
2022-04-02,438.18926327816996,-32.94485767009829,528.3577869092785,57.223665961010276
2022-04-03,389.1089299164773,-102.76968774555708,542.3259495840549,50.44733192202056
2022-04-04,638.9739341075848,-121.46170658679662,835.132972616402,74.69733192202057
2022-04-05,716.6211426545349,15.79211901591244,772.776355560643,71.94733192202057
2022-04-06,458.8463212244137,100.23495262929796,403.8087005171363,45.19733192202056
2022-04-07,428.6225787657454,105.46332383088455,370.1065868568814,46.94733192202056
2022-04-08,376.2295810204267,25.045047401259524,401.18453361916715,50.0
2022-04-09,680.5216947203714,-170.73093122117433,922.2262919025561,70.97366596101025
2022-04-10,369.01619069161677,47.27663247213104,374.463224180496,52.723665961010276
2022-04-11,626.6800942913761,54.17360336658353,632.9538228468132,60.44733192202057
2022-04-12,469.7716590117142,17.089016069761946,515.3799748639728,62.69733192202056
2022-04-13,526.7357947526252,31.829170369678593,542.8539563049673,47.94733192202056
2022-04-14,504.10044199209574,136.0139710912868,423.28380282282956,55.19733192202056
2022-04-15,184.0132527783131,128.38244223999047,83.60447649933292,27.973665961010276
2022-04-16,229.7338638219256,157.2897679320223,93.66776185091359,21.223665961010276
2022-04-17,252.6049969201424,136.21616961458616,150.1124932665665,33.723665961010276
2022-04-18,801.3003195450531,180.54592382018137,676.478061685882,55.723665961010276
2022-04-19,618.6672809716822,-140.02605903181276,822.1406719255156,63.44733192202055
2022-04-20,440.3046824378141,122.83144435554675,364.97323808226736,47.5
2022-04-21,221.25578600640347,124.59052489747904,122.38892706993471,25.723665961010276
2022-04-22,298.9160326773091,52.84598123097612,287.54371740734325,41.473665961010276
2022-04-23,502.863181695968,-148.1733533031496,718.5365349991176,67.5
2022-04-24,395.98326977177464,45.538224832096695,409.9187109006882,59.473665961010276
2022-04-25,384.66228377408476,13.21977635539091,419.1398393407144,47.69733192202056
2022-04-26,437.262358507233,-103.55540472288625,603.7650951521398,62.94733192202055
2022-04-27,479.23856562237233,-169.30448020434937,695.9903777487423,47.44733192202056
2022-04-28,490.1083659648709,-193.65410754881663,750.9598054357081,67.19733192202057
2022-04-29,310.19989256257156,-28.29851837425008,413.49841093682164,75.0
2022-04-30,267.6089125117826,89.12818376575773,224.45439470703514,45.97366596101028
2022-05-01,313.10653414189596,17.819772703892156,333.23409336002436,37.94733192202056
2022-05-02,549.2373600206441,-15.272226339754823,632.4569182824196,67.94733192202057
2022-05-03,339.9750591361157,84.99392991285178,302.4811292232639,47.5
2022-05-04,376.99581987282465,63.551242897577765,369.64190889726746,56.19733192202057
2022-05-05,268.61019543775456,82.57581812416711,216.0343773135874,30.0
2022-05-06,433.6574642722464,37.14074288443278,446.4640533098342,49.94733192202056
2022-05-07,380.73603496904866,42.38516052135051,390.54820636971874,52.19733192202056
2022-05-08,243.7596345164339,123.27585763609521,141.70744284134895,21.22366596101028
2022-05-09,223.7208838779079,150.75713108163876,100.93741875727943,27.973665961010276
2022-05-10,388.68253258082274,42.72914690637077,408.67705163546225,62.72366596101028
2022-05-11,679.2099677596681,-0.6680138986506456,736.601647619329,56.72366596101027
2022-05-12,349.1046485353015,59.976030655040034,345.075949802282,55.94733192202055
2022-05-13,719.4446875795495,-208.05240841065353,986.6944279122235,59.19733192202055
2022-05-14,496.04282093040274,29.006342066799192,514.4838107856241,47.44733192202056
2022-05-15,246.7441419564302,82.5540455499241,204.38742832852668,40.19733192202056
2022-05-16,436.8885909541856,47.36333710386756,448.02525385031805,58.49999999999999
2022-05-17,421.51939977017815,-210.12477644665177,689.1441762168299,57.5
2022-05-18,460.1586261150351,24.830910899797317,490.32771521523773,55.0
2022-05-19,273.60814281483135,142.42382742411127,165.9079813517304,34.723665961010276
2022-05-20,264.87352909540135,164.24151045036,135.35568460605162,34.72366596101028
2022-05-21,699.7860958435415,187.12621583789274,553.1072119276694,40.44733192202056
2022-05-22,359.7985896600346,192.69888527519038,208.57337034585453,41.473665961010276
2022-05-23,274.19440677031264,43.76413421932723,268.377604473006,37.94733192202056
2022-05-24,533.1986661420866,-131.0116115979505,721.4339437010474,57.22366596101027
2022-05-25,471.4011783245404,-181.60280815497185,712.9513184015328,59.94733192202056
2022-05-26,503.4900146181942,-208.68452463722153,762.6218711774363,50.44733192202056
2022-05-27,400.1962136099096,98.69761089235733,365.44593463957284,63.94733192202056
2022-05-28,154.76126299809584,96.67767618031235,77.05725277879377,18.973665961010276
2022-05-29,362.00058046948016,76.4548559523307,340.99305643917,55.44733192202056
2022-05-30,1130.1473607788746,-249.9307934147478,1442.775486115643,62.69733192202056
2022-05-31,941.0852575162701,14.155258201612298,979.3773312366783,52.44733192202056
2022-06-01,444.0522591705851,126.89027539205023,384.38564973954516,67.22366596101028
2022-06-02,859.2923116582099,-267.3998950979594,1201.9158727171796,75.22366596101028
2022-06-03,611.8396930395752,-114.79721488643844,800.8342398480343,74.19733192202057
2022-06-04,476.5572506731103,49.87587955654704,489.9050370775735,63.223665961010276
2022-06-05,242.79272811721273,125.37450824534504,147.41821987186768,30.0
2022-06-06,500.03427937835363,-178.08891626386952,737.5705275642438,59.44733192202055
2022-06-07,330.8158358486479,103.30029600067596,274.4628717699925,46.94733192202056
2022-06-08,569.0632054488075,117.43638177979494,505.5741555910331,53.94733192202055
2022-06-09,493.8370402403875,-188.7468282987379,735.0838685391254,52.5
2022-06-10,286.84287457680466,158.26652938218166,170.05001115563329,41.47366596101027
2022-06-11,232.11922662721096,91.00192715000347,162.34096543821778,21.223665961010276
2022-06-12,355.5891572473778,-54.24459934067836,449.83375658805613,40.0
2022-06-13,10249.285260137554,-427.4419664282026,10755.977226565758,79.25
2022-06-14,818.5820415174022,-356.28506792149994,1236.5907753999124,61.72366596101026
2022-06-15,753.8113235231449,234.0627681165327,588.1958873286327,68.44733192202055
2022-06-16,618.5529507417875,297.69250167657094,380.33411502622687,59.47366596101028
2022-06-17,462.358128611864,255.35329922668427,255.22849534619,48.22366596101027
2022-06-18,156.09859614059144,50.61578817450436,124.45647392709736,18.973665961010276
2022-06-19,469.7611618407658,-12.571120972954422,568.8059487747305,86.47366596101028
2022-06-20,310.4187880900795,53.60992253836213,303.7561974737379,46.94733192202055
2022-06-21,458.84736570315454,52.36967418013742,454.7013574840274,48.22366596101027
2022-06-22,373.48690588098464,90.1075774192827,330.82666038372247,47.44733192202056
2022-06-23,283.2278284832804,77.67850418535463,242.5493242979258,37.0
2022-06-24,936.2686318803825,-253.941765589244,1240.157729391647,49.94733192202057
2022-06-25,715.6500563559625,-257.91206089244,1040.759449170423,67.19733192202055
2022-06-26,503.8244290860729,3.8886267842639057,554.6331342238295,54.69733192202056
2022-06-27,879.9751606887696,22.895169492778393,907.0273231180119,49.94733192202056
2022-06-28,267.673025258116,93.10486414778848,202.06816111032754,27.5
2022-06-29,534.6841531094469,72.01429896819985,505.6171860632676,42.94733192202056
2022-06-30,431.38576038104884,233.85735385742151,240.4757384456479,42.94733192202056
2022-07-01,663.753834310018,384.21952305470717,324.2316431773314,44.69733192202056
2022-07-02,606.3207141354274,-225.70292125451462,890.9709673119626,58.94733192202056
2022-07-03,271.70411825106726,197.37854666325447,119.32557158781276,45.0
2022-07-04,272.51129811266463,187.517646341272,125.44098369341317,40.44733192202056
2022-07-05,568.7581576749271,178.47684961266347,437.97863998428426,47.69733192202056
2022-07-06,499.2604926912213,291.56042902289914,275.39739559034274,67.69733192202057
2022-07-07,398.8472221585863,80.80591363027631,377.29130852831,59.25
2022-07-08,381.50304833341215,114.90798813908262,309.29239211635013,42.69733192202056
2022-07-09,519.2818549390856,-186.2248006029984,768.4539874641046,62.94733192202056
2022-07-10,302.4608880642761,-2.823290029247609,347.9815100155443,42.69733192202056
2022-07-11,510.3441963915777,75.75481180936895,484.5367165042294,49.94733192202056
2022-07-12,702.5226965473322,-305.03109031930364,1065.0011187886564,57.44733192202056
2022-07-13,857.6475621157554,-268.1352676245595,1186.756495701325,60.97366596101027
2022-07-14,609.927499089423,-249.41180007336706,919.5366310848107,60.19733192202056
2022-07-15,438.04935477142357,101.32160779977202,391.7277469716515,55.0
2022-07-16,441.17687033533554,55.35167890311834,443.3251914322172,57.5
2022-07-17,485.2281187155022,-202.5963904200409,735.0218410575637,47.19733192202055
2022-07-18,942.7859768085682,-358.4292631055882,1367.662571836177,66.44733192202057
2022-07-19,841.9216246051595,109.45343530231574,784.9945233418335,52.52633403898971
2022-07-20,1012.7586594720406,-195.13821055576784,1267.844201949829,59.94733192202056
2022-07-21,1024.0813860035137,538.1856620971596,545.3957239063541,59.5
2022-07-22,944.7061685167974,604.4896164573953,397.6638839814227,57.44733192202055
2022-07-23,840.9124576632022,416.2333359192459,477.37645366597684,52.69733192202056
2022-07-24,1174.5104114284502,231.65463893920992,1001.8031044112608,58.94733192202055
2022-07-25,918.8707051923509,316.2959763468281,670.0220607675433,67.44733192202057
2022-07-26,407.5809344942362,249.15917593463635,208.8954245206101,50.47366596101028
2022-07-27,537.2476674608711,188.35933503805097,393.58566434484067,44.69733192202056
2022-07-28,1182.6558407943846,-381.2659661860436,1616.3691389024489,52.44733192202056
2022-07-29,574.1745401103013,183.25521263048725,445.1693274798141,54.25
2022-07-30,804.0984818576943,-225.44421727485232,1096.0426991325467,66.5
2022-07-31,522.0269588370556,194.3949529153426,370.5793378437336,42.94733192202056
2022-08-01,368.4327691823169,228.70748873803018,184.4226123663073,44.69733192202056
2022-08-02,1107.5404841513132,11.770586768250666,1156.717229305083,60.94733192202055
2022-08-03,815.7128336142757,250.98872412930677,619.1714414069895,54.44733192202056
2022-08-04,1032.7324650734247,417.9407788225601,669.2390181728852,54.44733192202056
2022-08-05,987.0716795049661,173.42056301259436,860.5984484143924,46.94733192202055
2022-08-06,1394.3847566104562,-386.436200731758,1849.2682892642347,68.44733192202057
2022-08-07,1643.308837922872,-513.7575524569007,2238.013722301793,80.94733192202057
2022-08-08,5184.196355865994,-791.1294924945074,6054.273180282522,78.94733192202055
2022-08-09,6627.389100222085,-455.54074511518587,7159.179845337271,76.25
2022-08-10,909.7360913335256,321.1797632691339,650.529994025402,61.97366596101027
2022-08-11,657.6038532322244,85.94988110317685,635.8513040510682,64.19733192202057
2022-08-12,429.94541808283054,100.41273635806033,381.4800136467908,51.94733192202056
2022-08-13,247.24327539618434,140.33711627906644,144.85349103913848,37.94733192202056
2022-08-14,311.823048803255,62.29420643095533,289.72617429432023,40.19733192202056
2022-08-15,502.223165376672,-30.846924403433533,585.0174217021261,51.94733192202055
2022-08-16,496.1312873219056,64.40461850388724,472.17400074003893,40.44733192202056
2022-08-17,395.2057796720323,135.57354947520895,302.0795621188439,42.44733192202056
2022-08-18,534.7564630631084,247.34525479134842,341.8585401937805,54.44733192202056
2022-08-19,642.0419671902437,266.6433115579139,415.59598755435036,40.19733192202056
2022-08-20,655.0695634538977,21.701492310892945,690.8154030650253,57.44733192202056
2022-08-21,509.9769118814547,147.3305548127115,407.8436889907638,45.19733192202056
2022-08-22,721.6009205539207,-322.2913330935645,1094.0895855695057,50.19733192202056
2022-08-23,834.7282643031034,-27.890499967431992,920.566096192556,57.94733192202056
2022-08-24,632.9421528847869,325.96687283782944,358.672611968978,51.69733192202056
2022-08-25,665.5922151363072,387.1347353837612,328.40481167456664,49.94733192202056
2022-08-26,1003.8095692870065,-428.0228359877025,1487.0297371967297,55.19733192202056
2022-08-27,820.5353159415577,-184.82921856032135,1053.3118664238996,47.94733192202056
2022-08-28,622.9698156274012,82.63342811077877,589.5337194386431,49.19733192202056
2022-08-29,1378.6293763455474,125.42148134741399,1313.1552269201538,59.94733192202056
2022-08-30,787.3272628990517,296.9692358039256,537.8053590171467,47.44733192202056
2022-08-31,686.1317123162029,7.864483335572341,729.7145609026511,51.44733192202056
2022-09-01,625.1844358726355,-147.06950210655742,817.2012699012135,44.94733192202056
2022-09-02,322.32225110385525,166.51290844527193,187.80934265858335,32.0
2022-09-03,436.981498984403,243.08880970955607,248.3400211968675,54.44733192202057
2022-09-04,510.2917192972627,129.68363222679534,440.33175303147766,59.723665961010276
2022-09-05,485.45770994088934,-156.56251394072547,692.2175558036354,50.19733192202056
2022-09-06,567.509156168794,101.55547063625802,524.4010174545565,58.44733192202057
2022-09-07,362.6778638887081,80.99114356908208,334.18672031962603,52.5
2022-09-08,425.52446429224017,157.60351112679447,335.42095316544567,67.5
2022-09-09,416.55260601927506,30.49421273856152,433.5583932807135,47.5
2022-09-10,507.33418951066244,-159.89802782819388,722.6795492608769,55.44733192202056
2022-09-11,503.6592671813652,-89.90609303490467,646.2890261772801,52.72366596101028
2022-09-12,1275.287557120333,-275.5410202001103,1619.025909242464,68.19733192202057
2022-09-13,695.6997554242985,6.69783694964277,749.975584435666,60.97366596101027
2022-09-14,321.8013061169198,150.51446265992303,209.23417537901736,37.94733192202056
2022-09-15,238.73483788382487,160.82306391888707,96.88543992594805,18.973665961010276
2022-09-16,275.4524539009402,136.2215560756646,171.70456378628592,32.47366596101028
2022-09-17,284.6555629822493,83.21043616339091,236.4451268188584,35.0
2022-09-18,452.9440413899689,145.86172907134312,350.02964424064635,42.94733192202056
2022-09-19,587.782927330807,334.5793689189694,310.4008903338581,57.19733192202056
2022-09-20,322.82885030822507,259.8498266173127,93.20268965192263,30.223665961010276
2022-09-21,319.60251521561923,124.87829895881345,236.19788221781607,41.473665961010276
2022-09-22,310.27350994686134,97.84003827820115,247.4334716686602,35.0
2022-09-23,270.18158640715734,46.925199267469,271.4800531006986,48.22366596101028
2022-09-24,213.9904674038525,34.89892749268036,211.59153991117216,32.5
2022-09-25,156.5566582249626,-32.47539022426705,226.97938037125022,37.94733192202056
2022-09-26,223.65875292727054,17.422265399752227,266.2364875275183,60.0
2022-09-27,182.74179661217826,62.080018676645494,149.63544389654305,28.973665961010276
2022-09-28,280.6000549445345,-96.2304750080039,419.527861874559,42.69733192202056
2022-09-29,433.8895187955271,-162.29134269170473,659.1281934092524,62.94733192202056
2022-09-30,229.7396555991108,64.4432138933775,208.24377362775385,42.94733192202056
2022-10-01,438.13676611743807,-103.43637895022351,591.5731450676616,50.0
2022-10-02,139.09282983903853,97.08450759511166,60.98198820493716,18.973665961010276
2022-10-03,260.31394406414233,59.608383943438184,243.40289204272472,42.69733192202056
2022-10-04,289.45753829986876,42.50424014770749,292.40063007418183,45.44733192202056
2022-10-05,153.70087654383167,79.13712304405115,98.03741946079082,23.473665961010276
2022-10-06,260.02977219073017,56.20648959848207,251.3232825922481,47.5
2022-10-07,168.08034840391707,106.05131412475332,83.25270024017405,21.223665961010276
2022-10-08,292.68665441505107,48.24109007695016,285.9192302991112,41.473665961010276
2022-10-09,360.1449035256859,-170.40803147829033,581.0002669259968,50.44733192202056
2022-10-10,644.5333526009656,-195.83843201645917,910.5691165394453,70.19733192202057
2022-10-11,436.66699623885603,-55.96676617037832,545.1337624092344,52.5
2022-10-12,542.2439291769477,-117.48510201567888,717.4263631146472,57.69733192202056
2022-10-13,351.3295630075157,42.815719378829996,348.96117555070623,40.44733192202056
2022-10-14,300.0392301862936,66.24320087600307,289.9933612323111,56.19733192202057
2022-10-15,222.68406393515238,84.10271609597314,173.58134783917922,35.0
2022-10-16,477.525787718842,-128.75377312243086,661.7268927632934,55.44733192202056
2022-10-17,280.9032821241324,80.41010182879728,255.49318029533507,55.0
2022-10-18,364.37397898717916,61.738214873344404,358.0830960358553,55.44733192202056
2022-10-19,480.45388918042056,-23.050150676262383,566.2013717787036,62.69733192202055
2022-10-20,524.4446285475278,74.61337789697029,499.83125065055754,50.0
2022-10-21,249.4360343933559,116.18148280325703,165.75455159009886,32.5
2022-10-22,458.1642191965687,-21.929766133017058,518.567651290596,38.473665961010276
2022-10-23,258.86557037343005,-26.68640881228285,323.49931110773343,37.94733192202056
2022-10-24,728.5866693042794,-129.71745736313423,918.7514585894343,60.44733192202056
2022-10-25,859.3566296154995,27.74657891785654,898.5573826196636,66.94733192202057
2022-10-26,379.8751013524424,116.40979102180872,315.9653103306337,52.5
2022-10-27,202.07562680500752,111.30746740865786,128.71549131837023,37.94733192202056
2022-10-28,302.0051627263125,64.55367283728938,277.6488218110437,40.19733192202056
2022-10-29,562.3635033195242,-88.66737731810863,708.5308806376328,57.5
2022-10-30,353.32264401887585,-78.39234708921572,474.21499110809157,42.5
2022-10-31,288.6781744090723,135.7546468943545,208.37085943673839,55.44733192202056
2022-11-01,311.7864779407184,59.388162320889776,306.0956475418492,53.69733192202056
2022-11-02,238.8661871878386,78.00919805960604,200.0806550892428,39.223665961010276
2022-11-03,145.99030702443739,86.67373265170465,82.79024033374301,23.473665961010276
2022-11-04,370.4247319538934,-17.886440676470713,446.0085045523847,57.69733192202056
2022-11-05,153.9637486577576,13.586928590625702,180.57415198915248,40.19733192202056
2022-11-06,251.69806085145643,21.335866458124727,280.5595263153523,50.19733192202056
2022-11-07,371.0684509359579,27.585966613482952,399.0088183614647,55.52633403898971
2022-11-08,396.8869818269317,-68.07931003991737,523.1636237888696,58.19733192202055
2022-11-09,284.11743673545607,-17.247506906100973,341.5622755635776,40.19733192202056
2022-11-10,324.6269823995885,12.597289224658837,355.75335913593995,43.723665961010276
2022-11-11,392.8752450708929,-20.213961983212222,463.5365389761257,50.44733192202056
2022-11-12,132.79787658062398,41.78870084118453,122.23284170044974,31.223665961010276
2022-11-13,173.61525296372568,136.78642592549102,71.55249299924495,34.72366596101028
2022-11-14,530.1284576274928,188.4964703249819,384.0793192245315,42.44733192202056
2022-11-15,853.2192053092097,91.44341604434443,816.9731211868858,55.19733192202056
2022-11-16,565.1082285593982,-107.31367959600618,722.6192400774249,50.19733192202056
2022-11-17,923.5884140202753,-98.43560826580631,1064.7213542081022,42.69733192202056
2022-11-18,700.7203995749168,40.001495117326684,708.21890445759,47.5
2022-11-19,324.97050372992464,132.45367924446242,235.01682448546222,42.5
2022-11-20,331.8641720076887,119.60055163708759,255.21095229262164,42.94733192202056
2022-11-21,761.8373100330784,159.05695103514233,656.0040249589464,53.223665961010276
2022-11-22,306.34380293454893,105.26905657853727,241.07474635601164,40.0
2022-11-23,499.6390298333645,89.08688934760261,458.05214048576187,47.5
2022-11-24,177.5407779471148,76.35307525943018,120.16136864869489,18.973665961010276
2022-11-25,124.54850473497939,77.19801058767112,66.32416010831855,18.973665961010276
2022-11-26,198.65269389503976,14.589488431302144,216.5632054637376,32.5
2022-11-27,461.43477686840515,-172.21436615424545,685.5964749446712,51.94733192202056
2022-11-28,335.143364643893,-82.15394923831587,459.74464580422944,42.44733192202056
2022-11-29,413.0382231425367,-39.99057321851037,506.50246232205734,53.47366596101028
2022-11-30,314.2804835508977,23.16166193969658,342.5661535332217,51.44733192202056
2022-12-01,332.03591163567677,104.35667601666847,265.62656754102886,37.94733192202056
2022-12-02,338.63164384060434,89.94246569909996,278.91284410251467,30.223665961010276
2022-12-03,128.5851561024379,53.29369291401643,94.26512914943177,18.973665961010276
2022-12-04,265.33116495618106,61.56917804756395,236.26198690861713,32.5
2022-12-05,293.9468824249657,27.975115105628376,308.4717673193373,42.5
2022-12-06,423.571906654909,2.0375519709115792,473.78435468399744,52.25
2022-12-07,222.1662870642536,25.730779918856886,233.40917310640697,36.97366596101027
2022-12-08,498.4242237956894,-86.10571099296827,624.5299347886577,40.0
2022-12-09,219.1363329874032,16.572427669264066,245.06390531813912,42.5
2022-12-10,221.12342486253894,-90.85242961398328,341.9758544765222,30.0
2022-12-11,475.1446354605996,-154.99475307030664,677.8367204529268,47.69733192202056
2022-12-12,780.8087139146028,-191.66852239067495,1039.9772363052778,67.5
2022-12-13,691.6682161155447,94.8826131706922,660.7592689058628,63.973665961010276
2022-12-14,534.2795605418346,144.07098665665148,432.7085738851831,42.5
2022-12-15,466.9228063947746,99.33171560482785,405.5384227119673,37.94733192202056
2022-12-16,208.71367797439854,149.0419613255649,85.39538260984392,25.723665961010276
2022-12-17,327.7007345891592,183.79390981228846,188.90682477687074,45.0
2022-12-18,676.2077509495837,21.552671968150264,709.602410903454,54.94733192202056
2022-12-19,735.4670967401597,293.58592204278455,499.07850661939574,57.19733192202056
2022-12-20,456.6684502690599,144.50404473778084,372.1380714922893,59.973665961010276
2022-12-21,292.50295426901704,24.147753966840767,295.8552003021763,27.5
2022-12-22,187.54189604397885,101.14786711178277,113.89402893219606,27.5
2022-12-23,18638.02374391443,-902.3792981873802,19612.15304210181,71.75
2022-12-24,24246.382603852748,-323.04086090327553,24669.647130717032,100.22366596101028
2022-12-25,2745.1139069744936,588.7127102079176,2249.6775308055658,93.27633403898972
2022-12-26,3099.6284962290597,400.30398860234595,2790.4955055097444,91.17099788303084
2022-12-27,1426.5301441442105,345.0623136870779,1170.4414964181428,88.97366596101028
2022-12-28,1290.0072038078317,51.489671996029614,1336.0175318118022,97.5
2022-12-29,177.30022212948575,153.91358148629268,46.860306604203345,23.473665961010276
2022-12-30,144.51095884644315,83.28737951550765,89.94724529194578,28.723665961010276
